system_time_iso,epoch_time,rel_time_s,upper_w,upper_x,upper_y,upper_z,forearm_w,forearm_x,forearm_y,forearm_z,flexion_deg,pronation_deg,flexion_vel_deg_s,pronation_vel_deg_s
2026-08-05T11:44:33.508932,1785923073.508932,0.102731,0.7419891953468323,0.22103185951709747,-0.6235976815223694,0.10827291756868362,0.7798376083374023,0.19439542293548584,-0.5456924438476562,0.23724141716957092,18.080684,7.037797,0.000000,0.000000
2026-08-05T11:44:33.851891,1785923073.851892,0.658391,0.7361720204353333,0.22558356821537018,-0.6270866990089417,0.11800450831651688,0.7726431488990784,0.18279530107975006,-0.5623082518577576,0.2311236560344696,16.281320,4.495220,-0.727048,-6.643024
2026-08-05T11:44:34.218250,1785923074.218251,1.007199,0.7357379794120789,0.22606104612350464,-0.6273627281188965,0.11833106726408005,0.7723518013954163,0.18209496140480042,-0.5629529356956482,0.23108065128326416,16.273837,4.365636,-0.300960,-3.025660
2026-08-05T11:44:34.532438,1785923074.532439,1.359144,0.7322801351547241,0.22859013080596924,-0.6297110915184021,0.12237771600484848,0.7707446217536926,0.17526207864284515,-0.5671297311782837,0.23151691257953644,16.280519,3.302936,0.631490,-52.002111
2026-08-05T11:44:34.913590,1785923074.913591,1.676761,0.7161224484443665,0.146095871925354,-0.6814437508583069,0.038201138377189636,0.7340244054794312,-0.22632528841495514,-0.6084958910942078,0.19929346442222595,47.629727,-19.445447,2082.724828,-1398.996952
2026-08-05T11:44:35.209299,1785923075.209300,2.071430,0.71270751953125,0.12815633416175842,-0.6892656683921814,0.023173408582806587,0.6875616312026978,-0.3316817879676819,-0.5985318422317505,0.2429114431142807,60.074626,-22.340614,129.244526,-7.126068
2026-08-05T11:44:35.475835,1785923075.475836,2.357115,0.8499149084091187,0.04831000044941902,-0.5194224119186401,0.07423866540193558,0.4990464746952057,-0.5740371942520142,-0.15687116980552673,0.6299408078193665,116.708802,-41.051448,761.286606,-254.327217
2026-08-05T11:44:35.695337,1785923075.695338,2.621952,0.7686670422554016,0.02986069768667221,-0.6371628046035767,0.04778178036212921,0.5241837501525879,-0.576589047908783,-0.4449060559272766,0.4414016008377075,92.696430,-32.143885,-60.051398,-83.835931
2026-08-05T11:44:35.960791,1785923075.960792,2.838927,0.7453724145889282,0.04545120894908905,-0.6632389426231384,0.04968481510877609,0.5172825455665588,-0.5814765691757202,-0.5163311958312988,0.3573596775531769,87.999062,-37.697252,-98.749930,-34.452984
2026-08-05T11:44:36.228760,1785923076.228760,3.123185,0.7198352217674255,0.16942918300628662,-0.6617118716239929,0.1235664039850235,0.7829862236976624,-0.06788955628871918,-0.6129937767982483,0.08100791275501251,29.179818,-23.769824,-0.870218,8.820908
2026-08-05T11:44:36.459904,1785923076.459905,3.372216,0.712838351726532,0.0707806721329689,-0.6949422955513,0.06250598281621933,0.6363194584846497,-0.48376384377479553,-0.5733577013015747,0.17980872094631195,67.999241,-39.880311,207.961260,-81.426344
2026-08-05T11:44:36.710816,1785923076.710817,3.620826,0.7802408337593079,0.005267440807074308,-0.6140342950820923,0.11898856610059738,0.3788628578186035,-0.6780043840408325,-0.4337804913520813,0.4567357897758484,104.424898,-52.499727,85.008041,-35.438523
2026-08-05T11:44:36.911492,1785923076.911492,3.854063,0.813967227935791,0.05724656581878662,-0.5625810623168945,0.13297702372074127,0.4010017216205597,-0.6452926397323608,-0.36721742153167725,0.53660649061203,110.860749,-54.964446,-34.942766,-46.986219
2026-08-05T11:44:37.205998,1785923077.205999,4.054072,0.8075673580169678,0.03423747047781944,-0.5772889852523804,0.1157594621181488,0.4178072214126587,-0.6425383687019348,-0.42496946454048157,0.48164570331573486,103.878917,-52.548140,-122.688768,38.360194
2026-08-05T11:44:37.507448,1785923077.507448,4.355001,0.7290663123130798,0.14748314023017883,-0.6562448740005493,0.12670370936393738,0.7507626414299011,-0.250091552734375,-0.589735746383667,0.16131214797496796,46.751907,-31.851125,-196.996917,51.747506
