system_time_iso,epoch_time,rel_time_s,upper_w,upper_x,upper_y,upper_z,forearm_w,forearm_x,forearm_y,forearm_z,flexion_deg,pronation_deg,flexion_vel_deg_s,pronation_vel_deg_s
2026-08-05T11:56:12.297695,1785923772.297696,0.100966,0.808517575263977,-0.020888445898890495,-0.553165853023529,0.19967597723007202,0.7870470881462097,-0.22531314194202423,-0.007856030017137527,0.574220597743988,81.062514,22.377781,0.000000,0.000000
2026-08-05T11:56:12.314139,1785923772.314139,0.116146,0.80864417552948,-0.02124325931072235,-0.5531477928161621,0.19917552173137665,0.7867620587348938,-0.22551801800727844,-0.008188756182789803,0.5745260119438171,81.078243,22.405767,1.036184,1.843644
2026-08-05T11:56:12.328994,1785923772.328994,0.132680,0.8084189891815186,-0.021401822566986084,-0.5532683730125427,0.1997370421886444,0.7865592837333679,-0.2257574051618576,-0.00822350475937128,0.5747091174125671,81.064284,22.423326,-0.844238,1.061969
2026-08-05T11:56:12.345234,1785923772.345235,0.148921,0.8082535862922668,-0.02166060172021389,-0.5534049868583679,0.2000001221895218,0.7864893078804016,-0.22587035596370697,-0.008324784226715565,0.5747591853141785,81.047974,22.454297,-1.004299,1.906975
2026-08-05T11:56:12.350556,1785923772.350556,0.154242,0.8078606724739075,-0.02026231400668621,-0.5537226796150208,0.2008529007434845,0.7864871025085449,-0.22581659257411957,-0.008497059345245361,0.5747806429862976,81.054172,22.337102,1.164709,-22.022836
2026-08-05T11:56:12.361823,1785923772.361824,0.165510,0.8077940940856934,-0.020122207701206207,-0.5538160800933838,0.20087793469429016,0.7863262891769409,-0.22578413784503937,-0.008824920281767845,0.5750085711479187,81.049266,22.342346,-0.435382,0.465391
2026-08-05T11:56:12.379459,1785923772.379460,0.183146,0.8077072501182556,-0.01993418298661709,-0.5539063215255737,0.20099663734436035,0.7861195206642151,-0.2257540225982666,-0.009196633473038673,0.5752969980239868,81.039614,22.344823,-0.547286,0.140476
2026-08-05T11:56:12.381524,1785923772.381525,0.185210,0.8076363801956177,-0.01979529671370983,-0.5540025234222412,0.20103025436401367,0.7860205173492432,-0.22573065757751465,-0.00945595744997263,0.5754373073577881,81.035287,22.344751,-2.095751,-0.034897
2026-08-05T11:56:12.394974,1785923772.394974,0.198660,0.807548463344574,-0.019621800631284714,-0.5540934801101685,0.20114955306053162,0.7859044075012207,-0.22569550573825836,-0.009672089479863644,0.575606107711792,81.031670,22.345738,-0.268951,0.073369
2026-08-05T11:56:12.411621,1785923772.411621,0.215307,0.8074268102645874,-0.01944745145738125,-0.5542370676994324,0.20125921070575714,0.7856828570365906,-0.22564001381397247,-0.009885327890515327,0.575926661491394,81.043617,22.369044,0.717700,1.400052
2026-08-05T11:56:12.416732,1785923772.416732,0.220418,0.8072812557220459,-0.019221605733036995,-0.5543833374977112,0.20146138966083527,0.7856585383415222,-0.2255955934524536,-0.010023394599556923,0.5759750008583069,81.040378,22.364458,-0.633711,-0.897316
2026-08-05T11:56:12.445211,1785923772.445212,0.248898,0.8071770668029785,-0.01905045099556446,-0.5544818043708801,0.20162434875965118,0.7855694890022278,-0.22554197907447815,-0.010203669779002666,0.5761141777038574,81.035175,22.367459,-0.182691,0.105378
