system_time_iso,epoch_time,rel_time_s,upper_w,upper_x,upper_y,upper_z,forearm_w,forearm_x,forearm_y,forearm_z,flexion_deg,pronation_deg,flexion_vel_deg_s,pronation_vel_deg_s
2026-08-05T16:01:27.784931,1785938487.784931,0.116862,0.2805003523826599,0.6286017894744873,0.34819328784942627,-0.6363494992256165,0.6416725516319275,0.33030059933662415,0.5249351859092712,-0.4512215852737427,61.919145,-59.249682,0.000000,0.000000
2026-08-05T16:01:27.808434,1785938487.808435,0.140365,0.2799704372882843,0.6303660273551941,0.3478279113769531,-0.635036289691925,0.6413202285766602,0.3301895260810852,0.5253667235374451,-0.4513013958930969,62.032559,-59.363551,4.825435,-4.844810
2026-08-05T16:01:27.823514,1785938487.823515,0.155446,0.28029173612594604,0.6315630078315735,0.34776821732521057,-0.633736789226532,0.6409021019935608,0.33095458149909973,0.5258923172950745,-0.4507223963737488,61.995806,-59.360272,-2.437157,0.217425
2026-08-05T16:01:27.856681,1785938487.856681,0.188612,0.280742347240448,0.6315556168556213,0.34833285212516785,-0.6332342028617859,0.6410652995109558,0.33208271861076355,0.5254909992218018,-0.4501285254955292,61.862353,-59.231615,-4.023759,3.879170
2026-08-05T16:01:27.867211,1785938487.867211,0.199142,0.27355822920799255,0.6288799047470093,0.34828245639801025,-0.6390426158905029,0.6416776180267334,0.3329317271709442,0.5249097943305969,-0.4493063688278198,62.513026,-59.785275,61.792345,-52.579302
2026-08-05T16:01:27.892913,1785938487.892913,0.224844,0.27287212014198303,0.6290062069892883,0.34750276803970337,-0.6396358013153076,0.6423420906066895,0.33325880765914917,0.5246283411979675,-0.4484420716762543,62.690457,-59.974959,6.903459,-7.380215
2026-08-05T16:01:27.910821,1785938487.910821,0.240733,0.2722471058368683,0.6291375160217285,0.3468235433101654,-0.6401414275169373,0.6428813338279724,0.33346372842788696,0.52452152967453,-0.44764119386672974,62.857955,-60.155600,10.541611,-11.368823
2026-08-05T16:01:27.925081,1785938487.925082,0.254453,0.2710280418395996,0.6294607520103455,0.34570369124412537,-0.6409461498260498,0.6436752080917358,0.3340810239315033,0.5242066979408264,-0.4464074671268463,63.120959,-60.436087,19.168997,-20.443203
2026-08-05T16:01:27.930213,1785938487.930214,0.262144,0.2704622149467468,0.6297119855880737,0.3450928330421448,-0.6412675976753235,0.643867015838623,0.33433592319488525,0.5240272283554077,-0.4461505115032196,63.224073,-60.545731,13.406459,-14.255476
2026-08-05T16:01:27.942567,1785938487.942567,0.274498,0.2700221538543701,0.6300448775291443,0.3444095551967621,-0.6414933800697327,0.6440172791481018,0.33465316891670227,0.523788571357727,-0.4459758996963501,63.307774,-60.638495,6.775651,-7.509276
2026-08-05T16:01:27.957813,1785938487.957814,0.289744,0.26956474781036377,0.630311906337738,0.3436962068080902,-0.6418057084083557,0.6441988945007324,0.33495235443115234,0.5235428810119629,-0.4457774758338928,63.398052,-60.738114,5.921210,-6.533847
2026-08-05T16:01:27.968016,1785938487.968016,0.299947,0.2687319219112396,0.6306017637252808,0.3427983522415161,-0.6423503756523132,0.6445766091346741,0.3350703716278076,0.5234220027923584,-0.4452846944332123,63.582944,-60.933234,18.121930,-19.124426
2026-08-05T16:01:27.983552,1785938487.983552,0.315483,0.26780158281326294,0.6310738325119019,0.3419492840766907,-0.6427275538444519,0.6449409127235413,0.3351333439350128,0.523384153842926,-0.44475385546684265,63.785949,-61.144735,13.066701,-13.613602
2026-08-05T16:01:28.004665,1785938488.004665,0.336596,0.2674245238304138,0.6312465071678162,0.34143081307411194,-0.64299076795578,0.6452023983001709,0.3352012038230896,0.5233122110366821,-0.44440793991088867,63.888665,-61.255266,4.865096,-5.235201
2026-08-05T16:01:28.035332,1785938488.035333,0.367263,0.2671690881252289,0.6314327716827393,0.34094125032424927,-0.6431737542152405,0.6454432010650635,0.3352164328098297,0.5232858061790466,-0.44407790899276733,63.980564,-61.356656,2.996614,-3.306123
2026-08-05T16:01:28.061757,1785938488.061757,0.392483,0.26693370938301086,0.6315885782241821,0.3405176103115082,-0.6433429718017578,0.6456241607666016,0.33523401618003845,0.52327561378479,-0.44381338357925415,64.058490,-61.442912,3.089904,-3.420198
2026-08-05T16:01:28.089972,1785938488.089972,0.421903,0.26657572388648987,0.6319407820701599,0.33993780612945557,-0.6434522867202759,0.645839273929596,0.3352372944355011,0.5231440663337708,-0.4436529874801636,64.157061,-61.546611,3.350430,-3.524722
2026-08-05T16:01:28.099385,1785938488.099386,0.431316,0.26597121357917786,0.6323133111000061,0.33909910917282104,-0.6437787413597107,0.6460142135620117,0.33527424931526184,0.5229495763778687,-0.4435998797416687,64.284185,-61.679481,13.504806,-14.115304
2026-08-05T16:01:28.117414,1785938488.117415,0.449345,0.2651066184043884,0.6326034665107727,0.3381582796573639,-0.6443448662757874,0.6462199687957764,0.3352842330932617,0.5227037072181702,-0.4435819983482361,64.442480,-61.839641,8.780067,-8.883474
2026-08-05T16:01:28.139034,1785938488.139034,0.466280,0.2643837332725525,0.6329253911972046,0.3373340964317322,-0.644757866859436,0.6464570164680481,0.335237592458725,0.5225115418434143,-0.4434983432292938,64.591177,-61.990503,8.780743,-8.908617
2026-08-05T16:01:28.239427,1785938488.239428,0.571358,0.2636016607284546,0.6333561539649963,0.33567875623703003,-0.6455183625221252,0.6467341184616089,0.3351065516471863,0.5223678350448608,-0.4433627426624298,64.812707,-62.235183,2.108232,-2.328543
2026-08-05T16:01:28.257692,1785938488.257692,0.589623,0.2636552155017853,0.6332455277442932,0.3353959321975708,-0.645751953125,0.6470209360122681,0.3349296450614929,0.5222510099411011,-0.44321560859680176,64.859136,-62.284049,2.542019,-2.675400
2026-08-05T16:01:28.277343,1785938488.277344,0.609274,0.26366516947746277,0.6332072615623474,0.33508211374282837,-0.6459483504295349,0.6473151445388794,0.334741473197937,0.5221130847930908,-0.44309064745903015,64.912914,-62.339182,2.736613,-2.805604
2026-08-05T16:01:28.290961,1785938488.290962,0.622893,0.26333487033843994,0.6333818435668945,0.3345833420753479,-0.6461706757545471,0.6476730108261108,0.33447226881980896,0.521909773349762,-0.4430106282234192,65.022468,-62.444984,8.044547,-7.769004
2026-08-05T16:01:28.300428,1785938488.300428,0.631429,0.2628747224807739,0.6336119174957275,0.33379265666007996,-0.6465411186218262,0.6478859186172485,0.3345275819301605,0.5212416052818298,-0.44344377517700195,65.090964,-62.503148,8.024273,-6.813857
2026-08-05T16:01:28.309996,1785938488.309997,0.641927,0.25890424847602844,0.6353546977043152,0.32770073413848877,-0.6495424509048462,0.6438553929328918,0.34228748083114624,0.5118687152862549,-0.454180508852005,64.243517,-61.523732,-80.718765,93.288679
2026-08-05T16:01:28.322200,1785938488.322201,0.654131,0.25914105772972107,0.6351310014724731,0.32766878604888916,-0.649682879447937,0.644311249256134,0.3414430022239685,0.5122945308685303,-0.45368948578834534,64.345690,-61.632588,8.372271,-8.919933
2026-08-05T16:01:28.372179,1785938488.372179,0.702084,0.2594282329082489,0.6345925331115723,0.3277892768383026,-0.6500335335731506,0.6449933052062988,0.34018829464912415,0.513004720211029,-0.4528595507144928,64.497019,-61.791545,3.155815,-3.314868
2026-08-05T16:01:28.386551,1785938488.386552,0.718482,0.2593299150466919,0.6343478560447693,0.3278295397758484,-0.6502914428710938,0.6455317735671997,0.3390241861343384,0.5138092041015625,-0.45205259323120117,64.683439,-61.985187,11.368112,-11.808564
2026-08-05T16:01:28.403456,1785938488.403456,0.735387,0.25928109884262085,0.634145200252533,0.32789480686187744,-0.6504754424095154,0.6457772850990295,0.33838918805122375,0.5143769383430481,-0.4515318274497986,64.785122,-62.094477,6.015032,-6.465055
2026-08-05T16:01:28.417234,1785938488.417234,0.749165,0.2592843174934387,0.633967399597168,0.3279712498188019,-0.650609016418457,0.6457946300506592,0.33811622858047485,0.5146458148956299,-0.4514049291610718,64.811078,-62.123332,1.883965,-2.094319
2026-08-05T16:01:28.436407,1785938488.436407,0.768338,0.2591705620288849,0.6338514089584351,0.3279726207256317,-0.6507665514945984,0.64560467004776,0.3382561206817627,0.5146358013153076,-0.4515834450721741,64.787247,-62.098946,-1.242935,1.271879
2026-08-05T16:01:28.443846,1785938488.443847,0.775777,0.2587493658065796,0.6338171362876892,0.32770830392837524,-0.6511005759239197,0.6454737782478333,0.3384789228439331,0.5145280361175537,-0.45172640681266785,64.809399,-62.120496,2.977585,-2.896638
2026-08-05T16:01:28.452267,1785938488.452268,0.784199,0.2581646740436554,0.6338990926742554,0.3273124396800995,-0.6514518857002258,0.6455293893814087,0.3385128080844879,0.5145493149757385,-0.4515971541404724,64.902566,-62.215681,11.063413,-11.303072
2026-08-05T16:01:28.460098,1785938488.460098,0.792029,0.2575528621673584,0.6340670585632324,0.3268398940563202,-0.6517677903175354,0.6457327008247375,0.33832037448883057,0.5147560238838196,-0.451214998960495,65.049723,-62.369564,18.793023,-19.651971
2026-08-05T16:01:28.476735,1785938488.476736,0.808666,0.25745266675949097,0.6342121958732605,0.3266143202781677,-0.6517793536186218,0.6460222601890564,0.33813202381134033,0.5151216983795166,-0.45052370429039,65.156750,-62.492478,6.432954,-7.387863
2026-08-05T16:01:28.482021,1785938488.482022,0.813952,0.2568056285381317,0.6343327164649963,0.32613271474838257,-0.652158260345459,0.6460704207420349,0.33831605315208435,0.5151568651199341,-0.4502764940261841,65.257836,-62.600226,19.123417,-20.383787
2026-08-05T16:01:28.489208,1785938488.489209,0.821140,0.25606638193130493,0.6345442533493042,0.3256284296512604,-0.6524953246116638,0.646185576915741,0.3383578360080719,0.5152250528335571,-0.45000162720680237,65.388485,-62.735122,18.177582,-18.768536
2026-08-05T16:01:28.506212,1785938488.506212,0.838143,0.2556857466697693,0.634720504283905,0.3253423273563385,-0.6526156663894653,0.646311342716217,0.338336318731308,0.5154247283935547,-0.4496082067489624,65.484460,-62.839668,5.644508,-6.148533
2026-08-05T16:01:28.522057,1785938488.522057,0.851965,0.25532767176628113,0.6347094178199768,0.32500284910202026,-0.6529355645179749,0.6464366316795349,0.33837923407554626,0.5155285596847534,-0.4492768347263336,65.566982,-62.930311,5.970441,-6.557939
2026-08-05T16:01:28.536739,1785938488.536740,0.868670,0.25496476888656616,0.634695827960968,0.32482022047042847,-0.6531814932823181,0.6465616822242737,0.3383469879627228,0.5156846046447754,-0.44894203543663025,65.647253,-63.014929,4.805046,-5.065281
2026-08-05T16:01:28.556203,1785938488.556203,0.888134,0.25478532910346985,0.6347371935844421,0.32468825578689575,-0.6532769799232483,0.6466935276985168,0.3381592631340027,0.5159696340560913,-0.44856566190719604,65.724594,-63.100197,3.973603,-4.380941
2026-08-05T16:01:28.564602,1785938488.564602,0.896533,0.25472334027290344,0.6347951889038086,0.3246087431907654,-0.6532843112945557,0.646828830242157,0.3378578722476959,0.5163149833679199,-0.44820043444633484,65.796712,-63.180886,8.586518,-9.606934
2026-08-05T16:01:28.580663,1785938488.580663,0.912594,0.25469210743904114,0.6346284747123718,0.3245622217655182,-0.6534814834594727,0.646946907043457,0.33758383989334106,0.5165529251098633,-0.4479619264602661,65.846165,-63.235083,3.079111,-3.374463
2026-08-05T16:01:28.636965,1785938488.636965,0.968896,0.25436532497406006,0.6346538662910461,0.3241826593875885,-0.6537723541259766,0.6470241546630859,0.3375034034252167,0.5165090560913086,-0.447961688041687,65.912418,-63.302544,1.176743,-1.198206
