system_time_iso,epoch_time,rel_time_s,upper_w,upper_x,upper_y,upper_z,forearm_w,forearm_x,forearm_y,forearm_z,flexion_deg,pronation_deg,flexion_vel_deg_s,pronation_vel_deg_s
2026-08-05T11:58:04.857382,1785923884.857382,0.102683,0.7124834656715393,0.2637242376804352,-0.6458961367607117,0.07506798952817917,0.7320489287376404,0.20344071090221405,-0.613294243812561,0.21583935618400574,18.099733,5.248132,0.000000,0.000000
2026-08-05T11:58:04.863890,1785923884.863890,0.109191,0.7118731737136841,0.2636447846889496,-0.6465262174606323,0.07570939511060715,0.7312196493148804,0.2047308087348938,-0.6137199401855469,0.2162199318408966,18.015115,5.366472,-13.002424,18.184181
2026-08-05T11:58:04.886125,1785923884.886126,0.131427,0.7109577059745789,0.26256808638572693,-0.6476859450340271,0.07810382544994354,0.7302671670913696,0.20520025491714478,-0.6141123175621033,0.2178732007741928,17.890992,5.481891,-5.582145,5.190743
2026-08-05T11:58:04.889999,1785923884.889999,0.135300,0.7097543478012085,0.2610224485397339,-0.6493178009986877,0.08063716441392899,0.7300426363945007,0.2061993032693863,-0.6135697364807129,0.21920724213123322,17.731918,5.637971,-41.068782,40.295850
2026-08-05T11:58:04.907124,1785923884.907125,0.152426,0.7088410258293152,0.2601081430912018,-0.6502861976623535,0.08376231789588928,0.7332767844200134,0.2083369940519333,-0.608115017414093,0.2215789407491684,17.788484,5.805838,3.302956,9.801964
2026-08-05T11:58:04.924052,1785923884.924052,0.169353,0.7079892754554749,0.25940778851509094,-0.6511222720146179,0.08659418672323227,0.7339067459106445,0.20712418854236603,-0.6077458262443542,0.22164258360862732,17.593122,5.555679,-11.541285,-14.778517
2026-08-05T11:58:04.940621,1785923884.940622,0.185922,0.7073191404342651,0.25892946124076843,-0.6517089605331421,0.08905340731143951,0.7340883612632751,0.20649398863315582,-0.6077877283096313,0.22151482105255127,17.373064,5.353711,-13.281040,-12.189218
2026-08-05T11:58:04.957390,1785923884.957390,0.202691,0.7068449854850769,0.25882676243782043,-0.6519857048988342,0.09106992930173874,0.7341130375862122,0.20589852333068848,-0.607986569404602,0.22144126892089844,17.196288,5.158143,-10.541981,-11.662684
2026-08-05T11:58:04.971641,1785923884.971642,0.216942,0.7064381241798401,0.2589375674724579,-0.652153730392456,0.09269344061613083,0.7339792847633362,0.20541909337043762,-0.6083021759986877,0.2214629203081131,17.061526,4.991375,-9.456208,-11.702018
2026-08-05T11:58:04.989936,1785923884.989936,0.235237,0.7061007618904114,0.2588990330696106,-0.6523517966270447,0.09397082030773163,0.733667254447937,0.20505008101463318,-0.6087377667427063,0.22164206206798553,16.958657,4.889167,-5.622859,-5.586727
