system_time_iso,epoch_time,rel_time_s,upper_w,upper_x,upper_y,upper_z,forearm_w,forearm_x,forearm_y,forearm_z,flexion_deg,pronation_deg,flexion_vel_deg_s,pronation_vel_deg_s
2026-08-05T11:49:53.317808,1785926993.317808,0.110951,0.681064248085022,0.30365344882011414,-0.6464415788650513,0.16142907738685608,0.6958639025688171,0.2345932573080063,-0.6249040365219116,0.2650180160999298,14.587259,2.184637,0.000000,0.000000
2026-08-05T11:49:53.323639,1785926993.323640,0.116081,0.6803319454193115,0.3048492670059204,-0.6464608907699585,0.162184476852417,0.6955589652061462,0.23499731719493866,-0.6249628663063049,0.2653213143348694,14.599736,2.078826,2.431847,-20.624711
2026-08-05T11:49:53.339661,1785926993.339661,0.132804,0.6798312664031982,0.30571234226226807,-0.6465768218040466,0.16219662129878998,0.6957385540008545,0.235365092754364,-0.6249135136604309,0.2646401822566986,14.579534,1.971134,-1.208048,-6.439921
2026-08-05T11:49:53.357974,1785926993.357975,0.151117,0.6790947914123535,0.3063405156135559,-0.6469197273254395,0.16272839903831482,0.6957641243934631,0.235294371843338,-0.6251554489135742,0.26406383514404297,14.535313,1.818589,-2.414700,-8.329806
2026-08-05T11:49:53.373920,1785926993.373920,0.167063,0.6779000163078308,0.3091603219509125,-0.6465661525726318,0.16377988457679749,0.6957585215568542,0.2349170297384262,-0.6252701878547668,0.26414260268211365,14.665718,1.447401,8.177975,-23.277940
2026-08-05T11:49:53.390071,1785926993.390072,0.183214,0.6776031255722046,0.3095242381095886,-0.6466519832611084,0.16398243606090546,0.695763349533081,0.23437705636024475,-0.6253978610038757,0.26430729031562805,14.726876,1.365621,3.786603,-5.063368
2026-08-05T11:49:53.407467,1785926993.407468,0.200610,0.6774517297744751,0.30954521894454956,-0.6467891931533813,0.16402730345726013,0.6957692503929138,0.23392173647880554,-0.6254873871803284,0.2644827663898468,14.774102,1.336424,2.714717,-1.678405
2026-08-05T11:49:53.423686,1785926993.423687,0.216829,0.6772336363792419,0.30967649817466736,-0.6469423770904541,0.16407564282417297,0.6957211494445801,0.2335933893918991,-0.6255649924278259,0.2647160291671753,14.825882,1.313235,3.192613,-1.429744
2026-08-05T11:49:53.457418,1785926993.457418,0.250561,0.6771146655082703,0.3096848130226135,-0.6470553874969482,0.1641048789024353,0.6956390738487244,0.23331990838050842,-0.6256481409072876,0.2649765908718109,14.866778,1.310204,1.212399,-0.089845
2026-08-05T11:49:53.472915,1785926993.472915,0.266057,0.6768615245819092,0.3099469542503357,-0.6471490859985352,0.16428518295288086,0.6955462694168091,0.23316624760627747,-0.6256968379020691,0.2652406692504883,14.905912,1.282328,2.525217,-1.798792
2026-08-05T11:49:53.490789,1785926993.490790,0.283932,0.6767104864120483,0.3100661337375641,-0.6472192406654358,0.16440606117248535,0.6954853534698486,0.23302061855793,-0.6257638335227966,0.26537007093429565,14.926203,1.261320,1.135199,-1.175335
2026-08-05T11:49:53.507173,1785926993.507173,0.300315,0.676396369934082,0.31024467945098877,-0.6473894715309143,0.16469061374664307,0.695375382900238,0.23295581340789795,-0.625830888748169,0.2655569314956665,14.939425,1.234755,0.807055,-1.621445
2026-08-05T11:49:53.524051,1785926993.524052,0.317194,0.6758685111999512,0.310682475566864,-0.6475679874420166,0.16532976925373077,0.6952552199363708,0.23285341262817383,-0.6259294152259827,0.26572874188423157,14.943317,1.151915,0.230567,-4.908002
2026-08-05T11:49:53.540499,1785926993.540500,0.333642,0.6756882071495056,0.31081193685531616,-0.6476759910583496,0.16540101170539856,0.6951172947883606,0.23280110955238342,-0.6260060667991638,0.2659550607204437,14.970825,1.151205,1.672414,-0.043159
2026-08-05T11:49:53.545655,1785926993.545655,0.338798,0.6754713654518127,0.31102001667022705,-0.6477715373039246,0.16552090644836426,0.694991946220398,0.23275159299373627,-0.6261327862739563,0.26602792739868164,14.985338,1.126608,2.815225,-4.771095
2026-08-05T11:49:53.547669,1785926993.547670,0.340812,0.6752351522445679,0.3112533390522003,-0.6478563547134399,0.16571378707885742,0.6949065327644348,0.23268850147724152,-0.6262547969818115,0.2660187780857086,14.989829,1.085298,2.229183,-20.507444
2026-08-05T11:49:53.556903,1785926993.556904,0.350046,0.6750181913375854,0.311417818069458,-0.6479392647743225,0.16596467792987823,0.6948375701904297,0.23269221186637878,-0.626338005065918,0.2659999132156372,14.979755,1.050396,-1.090922,-3.779802
2026-08-05T11:49:53.573434,1785926993.573434,0.365666,0.6746925711631775,0.31172531843185425,-0.648064374923706,0.16622285544872284,0.6947603821754456,0.23268714547157288,-0.6264181733131409,0.26601719856262207,14.985480,1.004251,0.366509,-2.954193
2026-08-05T11:49:53.589805,1785926993.589806,0.382948,0.6744940876960754,0.31195351481437683,-0.6481112241744995,0.16641713678836823,0.6946411728858948,0.23274850845336914,-0.6264983415603638,0.2660863399505615,14.986880,0.980686,0.080988,-1.363552
2026-08-05T11:49:53.607368,1785926993.607369,0.400511,0.6742583513259888,0.31211113929748535,-0.6482362151145935,0.16659018397331238,0.6945057511329651,0.2327938675880432,-0.6265828013420105,0.2662007808685303,14.992118,0.968378,0.298248,-0.700794
2026-08-05T11:49:53.640152,1785926993.640152,0.433295,0.6740120649337769,0.3123156726360321,-0.6483551859855652,0.1667407900094986,0.6943402886390686,0.23283757269382477,-0.626680850982666,0.2663637399673462,15.006246,0.957802,0.430946,-0.322589
2026-08-05T11:49:53.656675,1785926993.656675,0.449817,0.6738617420196533,0.31247642636299133,-0.6484057903289795,0.16684992611408234,0.6941848993301392,0.23291312158107758,-0.6267428994178772,0.2665562331676483,15.019170,0.959249,0.782207,0.087559
2026-08-05T11:49:53.673492,1785926993.673493,0.466635,0.6736245155334473,0.3127470016479492,-0.6484659314155579,0.16706722974777222,0.6940524578094482,0.23307381570339203,-0.6267532706260681,0.26673635840415955,15.026407,0.947872,0.430335,-0.676474
2026-08-05T11:49:53.690044,1785926993.690044,0.482539,0.6734783053398132,0.3128288686275482,-0.6485406756401062,0.16721327602863312,0.6939231753349304,0.2332909256219864,-0.6267353892326355,0.26692458987236023,15.022727,0.965116,-0.231404,1.084266
2026-08-05T11:49:53.694078,1785926993.694078,0.487221,0.6732670068740845,0.31306013464927673,-0.6485623717308044,0.16754628717899323,0.6938117742538452,0.23344843089580536,-0.6267284154891968,0.2670929431915283,15.015834,0.946452,-1.472327,-3.986376
2026-08-05T11:49:53.723608,1785926993.723608,0.515803,0.673102855682373,0.3131999373435974,-0.6486440300941467,0.1676291525363922,0.6936613917350769,0.23363333940505981,-0.6267196536064148,0.2673424184322357,15.029219,0.966047,0.468311,0.685542
2026-08-05T11:49:53.742034,1785926993.742034,0.534403,0.6729984879493713,0.31323421001434326,-0.6487298011779785,0.16765166819095612,0.6934760808944702,0.23386113345623016,-0.6267023086547852,0.2676646411418915,15.042494,1.010438,0.713653,2.386547
2026-08-05T11:49:53.757025,1785926993.757025,0.550168,0.6728181838989258,0.31345170736312866,-0.6487656831741333,0.16782981157302856,0.6933164000511169,0.23402592539787292,-0.6267337799072266,0.2678598463535309,15.048107,1.008972,0.356052,-0.093020
2026-08-05T11:49:53.773807,1785926993.773808,0.566950,0.6726883053779602,0.3135814368724823,-0.6488060355186462,0.16795150935649872,0.6932012438774109,0.23412448167800903,-0.6267908811569214,0.267938494682312,15.046448,1.004120,-0.098869,-0.289066
2026-08-05T11:49:53.790542,1785926993.790542,0.583684,0.6724547743797302,0.3137988746166229,-0.64890056848526,0.1681162565946579,0.6931493282318115,0.2339937537908554,-0.6269500851631165,0.2678142488002777,15.047490,0.950685,0.062260,-3.193119
2026-08-05T11:49:53.806705,1785926993.806706,0.599848,0.6723307967185974,0.3136429786682129,-0.6491445899009705,0.1679604947566986,0.6931818723678589,0.2337578982114792,-0.6271372437477112,0.26749762892723083,15.042992,0.931761,-0.278246,-1.170780
2026-08-05T11:49:53.822619,1785926993.822619,0.615762,0.6722530126571655,0.31320229172706604,-0.6495540142059326,0.16751129925251007,0.6933447122573853,0.23331588506698608,-0.6273878812789917,0.2668728828430176,15.035287,0.918182,-0.484197,-0.853291
2026-08-05T11:49:53.839545,1785926993.839545,0.631670,0.6721588373184204,0.3128730058670044,-0.6498737335205078,0.16726388037204742,0.6935303211212158,0.2327485829591751,-0.6277222633361816,0.2660992741584778,15.011192,0.854454,-1.514640,-4.006037
2026-08-05T11:49:53.856969,1785926993.856970,0.650112,0.6720412373542786,0.3125622272491455,-0.6501973271369934,0.167059987783432,0.6936675310134888,0.2321304827928543,-0.6281859278678894,0.2651856243610382,14.973562,0.770336,-2.040399,-4.561130
2026-08-05T11:49:53.873081,1785926993.873082,0.666224,0.6719295978546143,0.3121974468231201,-0.65053391456604,0.16688089072704315,0.6938135027885437,0.2315043807029724,-0.628675103187561,0.26419010758399963,14.923818,0.681695,-3.087444,-5.501569
2026-08-05T11:49:53.890896,1785926993.890897,0.684039,0.6716513633728027,0.3119630515575409,-0.6509577035903931,0.16678708791732788,0.6941850185394287,0.23071616888046265,-0.6289234161376953,0.2633112668991089,14.912377,0.567316,-0.642156,-6.420351
2026-08-05T11:49:53.907116,1785926993.907116,0.700258,0.6713165640830994,0.31168586015701294,-0.6514933109283447,0.16656064987182617,0.6947149634361267,0.22996816039085388,-0.6289752721786499,0.262442409992218,14.918733,0.469851,0.391841,-6.009152
