source_file,load_kg,time_s,flexion_deg,flexion_vel_deg_s,flexion_acc_deg_s2,segment_gravity_nm,load_gravity_nm,inertial_nm,net_elbow_moment_nm
0kg_movella_test1.csv,0.000,0.111053,23.648202,-27.288980,32.377442,1.095307,0.000000,0.039892,1.135199
0kg_movella_test1.csv,0.000,0.125137,23.263864,-26.832977,-3.705919,1.078503,0.000000,-0.004566,1.073937
0kg_movella_test1.csv,0.000,0.141210,22.840942,-27.554415,-128.063035,1.059957,0.000000,-0.157786,0.902171
0kg_movella_test1.csv,0.000,0.156363,22.405669,-30.683206,67.104816,1.040809,0.000000,0.082680,1.123489
0kg_movella_test1.csv,0.000,0.169195,21.990665,-26.849205,312.099010,1.022497,0.000000,0.384537,1.407033
0kg_movella_test1.csv,0.000,0.212080,21.626385,-11.556536,-18.762889,1.006378,0.000000,-0.023118,0.983260
0kg_movella_test1.csv,0.000,0.237946,21.279690,-17.897858,468.243128,0.991000,0.000000,0.576922,1.567922
0kg_movella_test1.csv,0.000,0.252772,20.976143,-4.893154,954.625070,0.977506,0.000000,1.176193,2.153699
0kg_movella_test1.csv,0.000,0.262180,21.023125,4.550449,790.357598,0.979596,0.000000,0.973799,1.953395
0kg_movella_test1.csv,0.000,0.296938,21.124355,4.614724,41.929279,0.984098,0.000000,0.051661,1.035759
0kg_movella_test1.csv,0.000,0.320082,21.257392,6.202797,76.608080,0.990010,0.000000,0.094389,1.084398
0kg_movella_test1.csv,0.000,0.341514,21.399352,8.003257,396.627859,0.996312,0.000000,0.488685,1.484997
0kg_movella_test1.csv,0.000,0.355642,21.525269,16.518304,98.285363,1.001897,0.000000,0.121097,1.122994
0kg_movella_test1.csv,0.000,0.361032,21.629943,16.010795,-239.091303,1.006536,0.000000,-0.294584,0.711951
0kg_movella_test1.csv,0.000,0.374704,21.730614,7.715681,-259.336300,1.010994,0.000000,-0.319528,0.691466
0kg_movella_test1.csv,0.000,0.385864,21.819931,7.986018,-80.771415,1.014947,0.000000,-0.099518,0.915429
0kg_movella_test1.csv,0.000,0.395447,21.896319,6.347997,-193.321688,1.018326,0.000000,-0.238192,0.780134
0kg_movella_test1.csv,0.000,0.411034,21.954113,2.767001,-172.373888,1.020881,0.000000,-0.212382,0.808499
0kg_movella_test1.csv,0.000,0.442734,21.981169,1.001286,-16.774633,1.022077,0.000000,-0.020668,1.001409
0kg_movella_test1.csv,0.000,0.458678,21.998318,1.045991,-10.356325,1.022835,0.000000,-0.012760,1.010075
0kg_movella_test1.csv,0.000,0.471173,22.011098,0.787723,-25.261807,1.023399,0.000000,-0.031125,0.992274
0kg_movella_test1.csv,0.000,0.483644,22.017996,0.415525,-25.166755,1.023704,0.000000,-0.031008,0.992696
0kg_movella_test1.csv,0.000,0.504103,22.021879,0.057660,-16.723297,1.023876,0.000000,-0.020605,1.003271
0kg_movella_test1.csv,0.000,0.524119,22.020446,-0.262024,-5.664110,1.023812,0.000000,-0.006979,1.016834
0kg_movella_test1.csv,0.000,0.533996,22.016929,-0.267732,1.690448,1.023657,0.000000,0.002083,1.025740
0kg_movella_test1.csv,0.000,0.550579,22.014947,-0.176543,1.480011,1.023569,0.000000,0.001824,1.025393
0kg_movella_test1.csv,0.000,0.567653,22.010931,-0.221924,-4.757931,1.023392,0.000000,-0.005862,1.017530
0kg_movella_test1.csv,0.000,0.584080,22.007495,-0.333273,-3.855874,1.023240,0.000000,-0.004751,1.018489
0kg_movella_test1.csv,0.000,0.592766,22.004030,-0.353342,-0.444118,1.023087,0.000000,-0.000547,1.022540
0kg_movella_test1.csv,0.000,0.616620,21.998587,-0.241667,1.332083,1.022847,0.000000,0.001641,1.024488
0kg_movella_test1.csv,0.000,0.632852,21.994516,-0.257042,-6.192697,1.022667,0.000000,-0.007630,1.015037
0kg_movella_test1.csv,0.000,0.647816,21.990584,-0.422071,-10.667858,1.022493,0.000000,-0.013144,1.009349
0kg_movella_test1.csv,0.000,0.659268,21.984354,-0.541079,-9.602673,1.022218,0.000000,-0.011831,1.010386
0kg_movella_test1.csv,0.000,0.675912,21.975419,-0.681815,-30.047813,1.021823,0.000000,-0.037022,0.984801
0kg_movella_test1.csv,0.000,0.692438,21.961772,-1.532688,-25.194892,1.021220,0.000000,-0.031043,0.990177
0kg_movella_test1.csv,0.000,0.701216,21.945022,-1.631261,-7.340032,1.020479,0.000000,-0.009044,1.011436
0kg_movella_test1.csv,0.000,0.716043,21.927771,-1.642681,2.245424,1.019717,0.000000,0.002767,1.022483
0kg_movella_test1.csv,0.000,0.725477,21.909398,-1.603396,12.411109,1.018904,0.000000,0.015292,1.034196
0kg_movella_test1.csv,0.000,0.749086,21.891877,-0.823133,4.429094,1.018129,0.000000,0.005457,1.023587
0kg_movella_test1.csv,0.000,0.768220,21.874871,-1.182208,-4.449621,1.017377,0.000000,-0.005482,1.011895
0kg_movella_test1.csv,0.000,0.778677,21.860832,-1.146919,16.091279,1.016756,0.000000,0.019826,1.036582
0kg_movella_test1.csv,0.000,0.792014,21.848863,-0.715997,25.373840,1.016227,0.000000,0.031263,1.047490
0kg_movella_test1.csv,0.000,0.809081,21.840605,-0.434434,12.888681,1.015862,0.000000,0.015880,1.031742
0kg_movella_test1.csv,0.000,0.937666,21.832632,-2.273315,22.056608,1.015509,0.000000,0.027176,1.042685
0kg_movella_test1.csv,0.000,0.946705,21.810679,-2.050844,52.042590,1.014538,0.000000,0.064122,1.078659
0kg_movella_test1.csv,0.000,0.954789,21.796832,-1.431814,58.652466,1.013925,0.000000,0.072266,1.086191
0kg_movella_test1.csv,0.000,0.974088,21.782148,-1.125605,9.534257,1.013275,0.000000,0.011747,1.025022
0kg_movella_test1.csv,0.000,0.983301,21.770173,-1.065616,12.785691,1.012745,0.000000,0.015753,1.028498
0kg_movella_test1.csv,0.000,0.999282,21.759633,-0.687357,15.319533,1.012279,0.000000,0.018875,1.031154
0kg_movella_test1.csv,0.000,1.012470,21.750266,-0.576194,27.885353,1.011864,0.000000,0.034358,1.046222
0kg_movella_test1.csv,0.000,1.027730,21.743841,0.192886,37.449017,1.011580,0.000000,0.046141,1.057721
0kg_movella_test1.csv,0.000,1.043734,21.757232,0.574873,7.658140,1.012172,0.000000,0.009436,1.021608
0kg_movella_test1.csv,0.000,1.064600,21.762104,0.293672,-6.617697,1.012388,0.000000,-0.008154,1.004234
0kg_movella_test1.csv,0.000,1.081226,21.767784,0.274509,-4.127912,1.012639,0.000000,-0.005086,1.007553
0kg_movella_test1.csv,0.000,1.098118,21.771269,0.153717,-7.261168,1.012794,0.000000,-0.008946,1.003847
0kg_movella_test1.csv,0.000,1.117424,21.773076,0.011098,-5.416456,1.012874,0.000000,-0.006674,1.006200
0kg_movella_test1.csv,0.000,1.124389,21.772946,-0.021675,-8.303483,1.012868,0.000000,-0.010231,1.002637
0kg_movella_test1.csv,0.000,1.135835,21.772641,-0.184395,-8.693082,1.012854,0.000000,-0.010711,1.002144
0kg_movella_test1.csv,0.000,1.147829,21.768446,-0.219242,9.913464,1.012669,0.000000,0.012214,1.024883
0kg_movella_test1.csv,0.000,1.161705,21.767499,0.124102,10.725759,1.012627,0.000000,0.013215,1.025842
0kg_movella_test1.csv,0.000,1.168164,21.768879,0.151234,11.899479,1.012688,0.000000,0.014661,1.027349
0kg_movella_test1.csv,0.000,1.181033,21.769225,0.501768,29.118780,1.012703,0.000000,0.035877,1.048580
0kg_movella_test1.csv,0.000,1.189191,21.775774,0.749042,11.631074,1.012993,0.000000,0.014331,1.027324
0kg_movella_test1.csv,0.000,1.200975,21.783685,0.568146,-8.838741,1.013343,0.000000,-0.010890,1.002453
0kg_movella_test1.csv,0.000,1.243709,21.791969,1.199653,3.416848,1.013710,0.000000,0.004210,1.017920
0kg_movella_test1.csv,0.000,1.251740,21.803122,1.209947,-9.376999,1.014203,0.000000,-0.011553,1.002650
0kg_movella_test1.csv,0.000,1.264702,21.815066,0.865413,2.643896,1.014732,0.000000,0.003258,1.017989
0kg_movella_test1.csv,0.000,1.284263,21.830339,1.779816,16.873060,1.015408,0.000000,0.020789,1.036197
0kg_movella_test1.csv,0.000,1.292561,21.848625,1.814672,-19.398070,1.016216,0.000000,-0.023900,0.992316
0kg_movella_test1.csv,0.000,1.301880,21.861465,1.386927,-38.790423,1.016784,0.000000,-0.047794,0.968991
0kg_movella_test1.csv,0.000,1.309016,21.871412,1.148970,-34.444502,1.017224,0.000000,-0.042439,0.974785
0kg_movella_test1.csv,0.000,1.331072,21.880059,0.314381,-21.432390,1.017607,0.000000,-0.026407,0.991200
0kg_movella_test1.csv,0.000,1.350429,21.884825,0.178243,-7.714150,1.017818,0.000000,-0.009505,1.008313
0kg_movella_test1.csv,0.000,1.367020,21.886816,0.040571,-9.626568,1.017906,0.000000,-0.011861,1.006045
0kg_movella_test1.csv,0.000,1.392543,21.884733,-0.257293,-3.445270,1.017814,0.000000,-0.004245,1.013569
0kg_movella_test1.csv,0.000,1.403049,21.881270,-0.257918,1.964420,1.017660,0.000000,0.002420,1.020081
0kg_movella_test1.csv,0.000,1.433988,21.879822,-0.012732,3.941835,1.017596,0.000000,0.004857,1.022453
0kg_movella_test1.csv,0.000,1.450397,21.879910,0.017286,3.117565,1.017600,0.000000,0.003841,1.021441
0kg_movella_test1.csv,0.000,1.458840,21.880107,0.049204,3.864789,1.017609,0.000000,0.004762,1.022371
0kg_movella_test1.csv,0.000,1.479638,21.882451,0.133909,-0.640796,1.017713,0.000000,-0.000790,1.016923
0kg_movella_test1.csv,0.000,1.487987,21.883640,0.112761,-2.392702,1.017765,0.000000,-0.002948,1.014817
0kg_movella_test1.csv,0.000,1.514267,21.884149,0.061483,0.631588,1.017788,0.000000,0.000778,1.018566
0kg_movella_test1.csv,0.000,1.529048,21.885408,0.092291,2.185192,1.017843,0.000000,0.002692,1.020536
0kg_movella_test1.csv,0.000,1.545581,21.887066,0.130285,1.211474,1.017917,0.000000,0.001493,1.019409
0kg_movella_test1.csv,0.000,1.562105,21.889714,0.132358,-0.354481,1.018034,0.000000,-0.000437,1.017597
0kg_movella_test1.csv,0.000,1.632883,21.890613,-0.038232,-1.377178,1.018074,0.000000,-0.001697,1.016377
0kg_movella_test1.csv,0.000,1.647934,21.889874,-0.055654,0.035815,1.018041,0.000000,0.000044,1.018085
0kg_movella_test1.csv,0.000,1.657820,21.889281,-0.047551,0.448529,1.018015,0.000000,0.000553,1.018567
0kg_movella_test1.csv,0.000,1.675361,21.888834,-0.051233,-0.074289,1.017995,0.000000,-0.000092,1.017903
0kg_movella_test1.csv,0.000,1.686284,21.888100,-0.051122,1.828926,1.017962,0.000000,0.002253,1.020216
0kg_movella_test1.csv,0.000,1.699398,21.887683,0.001498,6.189509,1.017944,0.000000,0.007626,1.025570
0kg_movella_test1.csv,0.000,1.717437,21.888535,0.167170,10.402698,1.017982,0.000000,0.012817,1.030799
0kg_movella_test1.csv,0.000,1.733303,21.892861,0.349224,7.549078,1.018173,0.000000,0.009301,1.027474
0kg_movella_test1.csv,0.000,1.749036,21.899550,0.406753,1.396204,1.018469,0.000000,0.001720,1.020189
0kg_movella_test1.csv,0.000,1.770020,21.907571,0.372789,-0.434540,1.018823,0.000000,-0.000535,1.018288
0kg_movella_test1.csv,0.000,1.797616,21.917516,0.403767,7.359425,1.019263,0.000000,0.009068,1.028331
0kg_movella_test1.csv,0.000,1.814356,21.924715,0.590297,-1.531346,1.019581,0.000000,-0.001887,1.017695
0kg_movella_test1.csv,0.000,1.822789,21.930374,0.523541,-14.306749,1.019832,0.000000,-0.017627,1.002204
0kg_movella_test1.csv,0.000,1.849283,21.931970,-0.387437,-31.816389,1.019902,0.000000,-0.039201,0.980701
0kg_movella_test1.csv,0.000,1.855002,21.929202,-0.566224,-23.593990,1.019780,0.000000,-0.029070,0.990710
0kg_movella_test1.csv,0.000,1.863754,21.923146,-0.670016,-10.524508,1.019512,0.000000,-0.012967,1.006545
0kg_movella_test1.csv,0.000,1.880937,21.912373,-0.805831,-23.230569,1.019036,0.000000,-0.028622,0.990413
0kg_movella_test1.csv,0.000,1.895803,21.898093,-1.348298,-25.335289,1.018404,0.000000,-0.031216,0.987189
0kg_movella_test1.csv,0.000,1.904428,21.884524,-1.510994,6.747131,1.017804,0.000000,0.008313,1.026117
0kg_movella_test1.csv,0.000,1.914188,21.870464,-1.162291,35.560134,1.017182,0.000000,0.043814,1.060996
0kg_movella_test1.csv,0.000,1.931608,21.858868,-0.548044,26.289571,1.016670,0.000000,0.032391,1.049061
0kg_movella_test1.csv,0.000,1.984914,21.848839,-0.610068,-18.479035,1.016226,0.000000,-0.022768,0.993458
0kg_movella_test1.csv,0.000,1.998822,21.838823,-0.929908,-22.584510,1.015783,0.000000,-0.027826,0.987957
0kg_movella_test1.csv,0.000,2.009544,21.827119,-1.168651,-4.489159,1.015265,0.000000,-0.005531,1.009734
0kg_movella_test1.csv,0.000,2.019120,21.815269,-1.059597,11.261145,1.014741,0.000000,0.013875,1.028616
0kg_movella_test1.csv,0.000,2.034183,21.803522,-0.892982,2.428435,1.014221,0.000000,0.002992,1.017213
0kg_movella_test1.csv,0.000,2.043785,21.794255,-0.922504,14.413138,1.013811,0.000000,0.017758,1.031569
0kg_movella_test1.csv,0.000,2.051817,21.787132,-0.689243,32.702430,1.013496,0.000000,0.040293,1.053788
0kg_movella_test1.csv,0.000,2.061879,21.782688,-0.314045,40.234222,1.013299,0.000000,0.049573,1.062872
0kg_movella_test1.csv,0.000,2.069982,21.780976,0.031194,38.614410,1.013223,0.000000,0.047577,1.060800
0kg_movella_test1.csv,0.000,2.083422,21.786800,0.461184,21.452744,1.013481,0.000000,0.026432,1.039913
0kg_movella_test1.csv,0.000,2.101519,21.795824,0.592567,6.872190,1.013880,0.000000,0.008467,1.022348
0kg_movella_test1.csv,0.000,2.118157,21.807120,0.700975,-0.270926,1.014380,0.000000,-0.000334,1.014046
0kg_movella_test1.csv,0.000,2.134620,21.819020,0.585962,-7.694425,1.014907,0.000000,-0.009480,1.005426
0kg_movella_test1.csv,0.000,2.166246,21.829236,0.299588,7.607688,1.015359,0.000000,0.009373,1.024732
0kg_movella_test1.csv,0.000,2.198151,21.838040,1.078624,1.500008,1.015748,0.000000,0.001848,1.017596
0kg_movella_test1.csv,0.000,2.205278,21.847005,1.052830,-20.172197,1.016145,0.000000,-0.024854,0.991291
0kg_movella_test1.csv,0.000,2.215387,21.854707,0.611562,-32.992668,1.016486,0.000000,-0.040650,0.975835
0kg_movella_test1.csv,0.000,2.228026,21.860061,0.362992,-15.228875,1.016722,0.000000,-0.018763,0.997959
0kg_movella_test1.csv,0.000,2.238037,21.863214,0.245727,-11.255669,1.016862,0.000000,-0.013868,1.002994
0kg_movella_test1.csv,0.000,2.278727,21.861757,-0.136526,-7.016121,1.016797,0.000000,-0.008645,1.008153
0kg_movella_test1.csv,0.000,2.293661,21.859166,-0.228270,-4.261905,1.016683,0.000000,-0.005251,1.011432
0kg_movella_test1.csv,0.000,2.309473,21.854639,-0.264162,-3.538179,1.016483,0.000000,-0.004359,1.012123
0kg_movella_test1.csv,0.000,2.350847,21.846104,-0.547854,-2.780885,1.016105,0.000000,-0.003426,1.012679
0kg_movella_test1.csv,0.000,2.367960,21.834311,-0.566593,-4.842623,1.015583,0.000000,-0.005967,1.009617
0kg_movella_test1.csv,0.000,2.400008,21.823507,-0.946709,-0.253836,1.015105,0.000000,-0.000313,1.014793
0kg_movella_test1.csv,0.000,2.409939,21.812229,-0.913511,8.090345,1.014606,0.000000,0.009968,1.024574
0kg_movella_test1.csv,0.000,2.430657,21.802902,-0.540703,8.206396,1.014194,0.000000,0.010111,1.024305
0kg_movella_test1.csv,0.000,2.448153,21.792104,-0.541742,-3.949526,1.013716,0.000000,-0.004866,1.008850
0kg_movella_test1.csv,0.000,2.466636,21.783564,-0.690699,7.276449,1.013338,0.000000,0.008965,1.022303
0kg_movella_test1.csv,0.000,2.474346,21.777503,-0.585276,19.429678,1.013070,0.000000,0.023939,1.037009
0kg_movella_test1.csv,0.000,2.485431,21.774216,-0.278160,16.599319,1.012924,0.000000,0.020452,1.033376
0kg_movella_test1.csv,0.000,2.498750,21.770806,-0.234809,4.331665,1.012773,0.000000,0.005337,1.018110
0kg_movella_test1.csv,0.000,2.508250,21.768719,-0.186362,4.869269,1.012681,0.000000,0.005999,1.018680
0kg_movella_test1.csv,0.000,2.557588,21.768062,-0.005178,-8.328518,1.012652,0.000000,-0.010262,1.002390
0kg_movella_test1.csv,0.000,2.621403,21.768403,-1.527209,50.506952,1.012667,0.000000,0.062230,1.074896
0kg_movella_test1.csv,0.000,2.623892,21.764453,-1.394278,57.542199,1.012492,0.000000,0.070898,1.083390
0kg_movella_test1.csv,0.000,2.639611,21.761666,-0.079279,36.107114,1.012369,0.000000,0.044488,1.056856
0kg_movella_test1.csv,0.000,2.648426,21.761452,0.003952,5.357164,1.012359,0.000000,0.006601,1.018960
0kg_movella_test1.csv,0.000,2.665083,21.762407,-0.035386,-13.392917,1.012401,0.000000,-0.016501,0.995900
0kg_movella_test1.csv,0.000,2.673851,21.761669,-0.203728,-12.474021,1.012369,0.000000,-0.015369,0.997000
0kg_movella_test1.csv,0.000,2.683389,21.758486,-0.252923,-0.475791,1.012228,0.000000,-0.000586,1.011642
0kg_movella_test1.csv,0.000,2.713917,21.758661,0.190029,11.041867,1.012236,0.000000,0.013605,1.025840
0kg_movella_test1.csv,0.000,2.731279,21.763780,0.347496,1.707524,1.012462,0.000000,0.002104,1.014566
0kg_movella_test1.csv,0.000,2.747117,21.770044,0.268173,-8.545808,1.012739,0.000000,-0.010529,1.002210
0kg_movella_test1.csv,0.000,2.764474,21.772276,0.052555,-6.247373,1.012838,0.000000,-0.007697,1.005141
0kg_movella_test1.csv,0.000,2.783064,21.771739,0.059368,2.310026,1.012815,0.000000,0.002846,1.015661
0kg_movella_test1.csv,0.000,2.795237,21.773165,0.102980,-2.546340,1.012878,0.000000,-0.003137,1.009740
0kg_movella_test1.csv,0.000,2.814067,21.774691,-0.123491,-10.631408,1.012945,0.000000,-0.013099,0.999846
0kg_movella_test1.csv,0.000,2.821520,21.773167,-0.198610,-12.271488,1.012878,0.000000,-0.015120,0.997758
0kg_movella_test1.csv,0.000,2.837973,21.770112,-0.480148,-7.436859,1.012742,0.000000,-0.009163,1.003580
0kg_movella_test1.csv,0.000,2.847142,21.764205,-0.498901,11.999619,1.012481,0.000000,0.014785,1.027266
0kg_movella_test1.csv,0.000,2.859870,21.760422,-0.098018,19.111150,1.012314,0.000000,0.023547,1.035860
0kg_movella_test1.csv,0.000,2.865066,21.760335,-0.024987,11.618140,1.012310,0.000000,0.014315,1.026624
0kg_movella_test1.csv,0.000,2.878947,21.759682,0.045911,5.582763,1.012281,0.000000,0.006879,1.019159
0kg_movella_test1.csv,0.000,2.894604,21.762043,0.141712,4.984893,1.012385,0.000000,0.006142,1.018527
0kg_movella_test1.csv,0.000,2.955266,21.768503,0.177619,6.645953,1.012671,0.000000,0.008188,1.020860
0kg_movella_test1.csv,0.000,2.986724,21.775251,0.485450,13.388772,1.012970,0.000000,0.016496,1.029466
0kg_movella_test1.csv,0.000,2.999462,21.782832,0.674581,5.187477,1.013305,0.000000,0.006391,1.019697
0kg_movella_test1.csv,0.000,3.009906,21.790557,0.646037,-9.219939,1.013647,0.000000,-0.011360,1.002287
0kg_movella_test1.csv,0.000,3.022164,21.797129,0.439693,-11.068092,1.013938,0.000000,-0.013637,1.000301
0kg_movella_test1.csv,0.000,3.048719,21.803258,0.477442,-0.345123,1.014209,0.000000,-0.000425,1.013784
0kg_movella_test1.csv,0.000,3.057955,21.808460,0.468580,-1.358185,1.014440,0.000000,-0.001673,1.012766
0kg_movella_test1.csv,0.000,3.096286,21.811367,0.353110,-1.242937,1.014568,0.000000,-0.001531,1.013037
0kg_movella_test1.csv,0.000,3.104811,21.814903,0.345869,-1.794500,1.014725,0.000000,-0.002211,1.012514
0kg_movella_test1.csv,0.000,3.129382,21.818521,0.234845,7.487529,1.014885,0.000000,0.009225,1.024110
0kg_movella_test1.csv,0.000,3.147344,21.823889,0.526983,5.185763,1.015122,0.000000,0.006389,1.021512
0kg_movella_test1.csv,0.000,3.155161,21.828785,0.529832,-2.291257,1.015339,0.000000,-0.002823,1.012516
0kg_movella_test1.csv,0.000,3.179471,21.834375,0.273356,-2.310297,1.015586,0.000000,-0.002847,1.012740
0kg_movella_test1.csv,0.000,3.195512,21.839219,0.323514,3.180798,1.015800,0.000000,0.003919,1.019719
0kg_movella_test1.csv,0.000,3.204090,21.842093,0.351046,1.701441,1.015928,0.000000,0.002096,1.018024
0kg_movella_test1.csv,0.000,3.212740,21.845270,0.352608,12.372965,1.016068,0.000000,0.015245,1.031313
0kg_movella_test1.csv,0.000,3.232285,21.851517,1.132887,-1.321673,1.016344,0.000000,-0.001628,1.014716
0kg_movella_test1.csv,0.000,3.236015,21.856321,1.098598,-25.976355,1.016557,0.000000,-0.032005,0.984551
0kg_movella_test1.csv,0.000,3.244648,21.862019,0.538992,-49.931597,1.016809,0.000000,-0.061521,0.955288
0kg_movella_test1.csv,0.000,3.265661,21.867155,0.251354,-5.910149,1.017036,0.000000,-0.007282,1.009754
0kg_movella_test1.csv,0.000,3.284959,21.872129,0.275157,2.944605,1.017256,0.000000,0.003628,1.020884
0kg_movella_test1.csv,0.000,3.309331,21.879371,0.399593,3.311937,1.017576,0.000000,0.004081,1.021657
0kg_movella_test1.csv,0.000,3.325192,21.886766,0.433608,0.062538,1.017903,0.000000,0.000077,1.017980
0kg_movella_test1.csv,0.000,3.341268,21.893205,0.400689,-3.290573,1.018188,0.000000,-0.004054,1.014134
0kg_movella_test1.csv,0.000,3.357181,21.899584,0.328749,-0.203797,1.018470,0.000000,-0.000251,1.018219
0kg_movella_test1.csv,0.000,3.373264,21.903699,0.395644,1.730288,1.018652,0.000000,0.002132,1.020784
0kg_movella_test1.csv,0.000,3.382610,21.908156,0.398623,-3.486326,1.018849,0.000000,-0.004296,1.014554
0kg_movella_test1.csv,0.000,3.399556,21.912506,0.222628,-1.405975,1.019042,0.000000,-0.001732,1.017309
0kg_movella_test1.csv,0.000,3.431622,21.917575,0.722399,-2.179757,1.019266,0.000000,-0.002686,1.016580
0kg_movella_test1.csv,0.000,3.438703,21.923573,0.679185,-16.315813,1.019531,0.000000,-0.020103,0.999428
0kg_movella_test1.csv,0.000,3.449117,21.928076,0.352852,-20.855883,1.019730,0.000000,-0.025697,0.994033
0kg_movella_test1.csv,0.000,3.465565,21.931814,0.282069,-1.530858,1.019895,0.000000,-0.001886,1.018009
0kg_movella_test1.csv,0.000,3.481540,21.937170,0.300631,2.471334,1.020132,0.000000,0.003045,1.023177
0kg_movella_test1.csv,0.000,3.515445,21.944870,0.478642,10.216933,1.020472,0.000000,0.012588,1.033061
0kg_movella_test1.csv,0.000,3.533270,21.955759,0.707302,30.265610,1.020954,0.000000,0.037290,1.058244
0kg_movella_test1.csv,0.000,3.549329,21.968512,1.445623,29.217460,1.021517,0.000000,0.035999,1.057516
0kg_movella_test1.csv,0.000,3.556103,21.980166,1.595658,-4.307102,1.022033,0.000000,-0.005307,1.016726
0kg_movella_test1.csv,0.000,3.565476,21.993504,1.212179,-18.323934,1.022622,0.000000,-0.022577,1.000045
0kg_movella_test1.csv,0.000,3.582258,22.007512,1.583416,9.798134,1.023241,0.000000,0.012072,1.035313
0kg_movella_test1.csv,0.000,3.589632,22.021614,1.615739,-29.556408,1.023864,0.000000,-0.036416,0.987448
0kg_movella_test1.csv,0.000,3.599085,22.033292,0.925055,-60.905610,1.024380,0.000000,-0.075042,0.949338
0kg_movella_test1.csv,0.000,3.616140,22.039519,0.260463,-22.391779,1.024655,0.000000,-0.027589,0.997066
0kg_movella_test1.csv,0.000,3.633029,22.042168,0.159512,-7.748793,1.024772,0.000000,-0.009547,1.015225
0kg_movella_test1.csv,0.000,3.639762,22.043249,0.102584,-10.285318,1.024820,0.000000,-0.012673,1.012147
0kg_movella_test1.csv,0.000,3.666197,22.039942,-0.359274,-9.326111,1.024674,0.000000,-0.011491,1.013183
0kg_movella_test1.csv,0.000,3.682779,22.031549,-0.429196,-4.101203,1.024303,0.000000,-0.005053,1.019250
0kg_movella_test1.csv,0.000,3.731893,22.021667,-0.613813,-6.072926,1.023866,0.000000,-0.007482,1.016384
0kg_movella_test1.csv,0.000,3.747956,22.009639,-0.723519,-3.131296,1.023335,0.000000,-0.003858,1.019477
0kg_movella_test1.csv,0.000,3.765493,21.997434,-0.707622,-6.885481,1.022796,0.000000,-0.008484,1.014312
0kg_movella_test1.csv,0.000,3.785348,21.983122,-1.019492,-4.865331,1.022163,0.000000,-0.005995,1.016169
0kg_movella_test1.csv,0.000,3.798208,21.967524,-0.991753,2.631111,1.021474,0.000000,0.003242,1.024716
0kg_movella_test1.csv,0.000,3.830901,21.953484,-0.866332,1.457110,1.020853,0.000000,0.001795,1.022649
0kg_movella_test1.csv,0.000,3.841513,21.942786,-0.859064,7.976143,1.020380,0.000000,0.009827,1.030208
0kg_movella_test1.csv,0.000,3.857702,21.932560,-0.549865,7.628853,1.019928,0.000000,0.009400,1.029328
0kg_movella_test1.csv,0.000,3.873668,21.925069,-0.608678,3.694265,1.019597,0.000000,0.004552,1.024149
0kg_movella_test1.csv,0.000,3.881934,21.919441,-0.546567,11.719897,1.019348,0.000000,0.014440,1.033788
0kg_movella_test1.csv,0.000,3.898025,21.914853,-0.226238,12.926634,1.019145,0.000000,0.015927,1.035072
0kg_movella_test1.csv,0.000,3.914393,21.912130,-0.130882,4.704697,1.019025,0.000000,0.005797,1.024822
0kg_movella_test1.csv,0.000,3.931778,21.910510,-0.069792,5.794351,1.018953,0.000000,0.007139,1.026093
0kg_movella_test1.csv,0.000,3.949613,21.909693,0.075274,6.857563,1.018917,0.000000,0.008449,1.027366
0kg_movella_test1.csv,0.000,3.966036,21.912760,0.168596,5.871559,1.019053,0.000000,0.007234,1.026287
0kg_movella_test1.csv,0.000,3.990389,21.916211,0.318416,15.352609,1.019205,0.000000,0.018916,1.038121
0kg_movella_test1.csv,0.000,4.006410,21.923175,0.661351,6.391850,1.019513,0.000000,0.007875,1.027389
0kg_movella_test1.csv,0.000,4.015044,21.929940,0.646681,-5.989234,1.019812,0.000000,-0.007379,1.012433
0kg_movella_test1.csv,0.000,4.031872,21.936334,0.405187,-3.183680,1.020095,0.000000,-0.003923,1.016172
0kg_movella_test1.csv,0.000,4.049408,21.943900,0.553422,93.091392,1.020430,0.000000,0.114698,1.135127
0kg_movella_test1.csv,0.000,4.064624,21.953931,3.087373,46.373975,1.020873,0.000000,0.057137,1.078010
0kg_movella_test1.csv,0.000,4.067917,21.965828,3.154451,-2.132557,1.021399,0.000000,-0.002628,1.018771
0kg_movella_test1.csv,0.000,4.083260,21.981457,1.513103,8.431918,1.022090,0.000000,0.010389,1.032479
0kg_movella_test1.csv,0.000,4.093094,21.999453,2.323450,76.061452,1.022885,0.000000,0.093715,1.116600
0kg_movella_test1.csv,0.000,4.101614,22.022891,2.924686,13.007881,1.023920,0.000000,0.016027,1.039947
0kg_movella_test1.csv,0.000,4.110259,22.049699,2.532235,-48.128130,1.025105,0.000000,-0.059299,0.965806
0kg_movella_test1.csv,0.000,4.130871,22.073942,1.405967,-25.991235,1.026176,0.000000,-0.032024,0.994152
0kg_movella_test1.csv,0.000,4.139303,22.086590,1.285634,-10.999894,1.026734,0.000000,-0.013553,1.013181
0kg_movella_test1.csv,0.000,4.181584,22.095503,1.514058,46.462548,1.027128,0.000000,0.057246,1.084374
0kg_movella_test1.csv,0.000,4.189114,22.108652,1.918985,26.957794,1.027708,0.000000,0.033215,1.060923
0kg_movella_test1.csv,0.000,4.197837,22.127138,1.883148,12.953433,1.028524,0.000000,0.015960,1.044484
