Timestamp (s),Joint_Angle (deg)
13.185,15.94401641617742
13.1895,15.94401641617742
13.194,15.951495128699005
13.1985,15.951495128699005
13.203,15.952959231505474
13.2075,15.952959231505474
13.212,15.957168509402441
13.2165,15.95997220151683
13.221,15.965855333361743
13.2255,15.958868932198856
13.23,15.97103343528147
13.2345,15.959508336610043
13.239,15.973457471060483
13.2435,15.95699590267278
13.248,15.973406971855896
13.2525,15.954898105317268
13.257,15.954898105317268
13.2615,15.961453774297977
13.266,15.961453774297977
13.2705,15.974291423769188
13.275,15.974291423769188
13.2795,15.976250550394855
13.284,15.976250550394855
13.2885,15.981634541393579
13.293,15.974184313835643
13.2975,15.976813717084264
13.302,15.974410898697789
13.3065,15.97646569177758
13.311,15.977591450049182
13.3155,15.977591450049182
13.32,15.972688066662196
13.3245,15.972688066662196
13.329,15.965028542803744
13.3335,15.965028542803744
13.338,15.959020526997723
13.3425,15.959020526997723
13.347,15.95948937912319
13.3515,15.95948937912319
13.356,15.964379253318715
13.3605,15.966389047404874
13.365,15.969479113449097
13.3695,15.966729804147716
13.374,15.975515890593321
13.3785,15.9743911984471
13.383,15.9743911984471
13.3875,15.985609198946152
13.392,15.985609198946152
13.3965,16.008027011033978
13.401,16.008027011033978
13.4055,16.032110785821676
13.41,16.032110785821676
13.4145,16.051034086916395
13.419,16.051034086916395
13.4235,16.051976466897294
13.428,16.058047163324648
13.4325,16.05057058756833
13.437,16.05824754841086
13.4415,16.05824754841086
13.446,16.05722334711489
13.4505,16.05722334711489
13.455,16.06325778802723
13.4595,16.06325778802723
13.464,16.07386031012714
13.4685,16.07386031012714
13.473,16.08943709141251
13.4775,16.08943709141251
13.482,16.109149792183054
13.4865,16.109149792183054
13.491,16.110022265629866
13.4955,16.120296572808307
13.5,16.120098029809398
13.5045,16.131075371134482
13.509,16.131075371134482
13.5135,16.143700015152834
13.518,16.143700015152834
13.5225,16.156081478473595
13.527,16.156081478473595
13.5315,16.16935902858667
13.536,16.16935902858667
13.5405,16.174898636569953
13.545,16.174898636569953
13.5495,16.183730958294376
13.554,16.183730958294376
13.5585,16.195132210077322
13.563,16.18837948580242
13.5675,16.18837948580242
13.572,16.183657278563597
13.5765,16.183657278563597
13.581,16.16616170498246
13.5855,16.16616170498246
13.59,16.152226859042436
13.5945,16.152226859042436
13.599,16.142029727034107
13.6035,16.142029727034107
13.608,16.14740760943386
13.6125,16.14740760943386
13.617,16.149771779592026
13.6215,16.149771779592026
13.626,16.143015906175513
13.6305,16.14911497202693
13.635,16.14911497202693
13.6395,16.136496947495004
13.644,16.136496947495004
13.6485,16.129347669622735
13.653,16.129347669622735
13.6575,16.12360584835105
13.662,16.12360584835105
13.6665,16.112853230230613
13.671,16.112853230230613
13.6755,16.09077248387857
13.68,16.09077248387857
13.6845,16.06634771026046
13.689,16.06634771026046
13.6935,16.06634771026046
13.698,16.042248072539028
13.7025,16.042248072539028
13.707,16.03096167663715
13.7115,16.03096167663715
13.716,16.023600268185703
13.7205,16.023600268185703
13.725,16.001514629022
13.7295,16.001514629022
13.734,15.97784114245697
13.7385,15.97784114245697
13.743,15.948352211358566
13.7475,15.948352211358566
13.752,15.922490897268272
13.7565,15.922490897268272
13.761,15.926592119966212
13.7655,15.910063075344489
13.77,15.910063075344489
13.7745,15.89053810629756
13.779,15.89053810629756
13.7835,15.874733509531817
13.788,15.874733509531817
13.7925,15.852091363965595
13.797,15.852091363965595
13.8015,15.82837880471644
13.806,15.82837880471644
13.8105,15.801914576852559
13.815,15.801914576852559
13.8195,15.803417242229798
13.824,15.778759475078754
13.8285,15.776352329877732
13.833,15.74516519685935
13.8375,15.74516519685935
13.842,15.71008450348092
13.8465,15.71008450348092
13.851,15.67492325002597
13.8555,15.67492325002597
13.86,15.623046984477108
13.8645,15.623046984477108
13.869,15.56925395812896
13.8735,15.56925395812896
13.878,15.514983754989464
13.8825,15.514983754989464
13.887,15.5008899676921
13.8915,15.46651088516398
13.896,15.454163211628533
13.9005,15.422238820851662
13.905,15.422238820851662
13.9095,15.353720530073037
13.914,15.353720530073037
13.9185,15.245521719324598
13.923,15.245521719324598
13.9275,15.14250940293982
13.932,15.14250940293982
13.9365,15.031418934578408
13.941,15.031418934578408
13.9455,14.898948620443827
13.95,14.898948620443827
13.9545,14.817959306852515
13.959,14.786008918634955
13.9635,14.709121408122073
13.968,14.670126713515108
13.9725,14.670126713515108
13.977,14.524972326501146
13.9815,14.524972326501146
13.986,14.347288952541819
13.9905,14.347288952541819
13.995,14.129388577312051
13.9995,14.129388577312051
14.004,13.876546941811291
14.0085,13.876546941811291
14.013,13.626433082015858
14.0175,13.565619701365907
14.022,13.294239531963367
14.0265,13.253378162438196
14.031,12.973147262320246
14.0355,12.943767398671628
14.04,12.943767398671628
14.0445,12.617232487980084
14.049,12.617232487980084
14.0535,12.302801795708715
14.058,12.302801795708715
14.0625,11.98405685798085
14.067,11.98405685798085
14.0715,11.653605783529182
14.076,11.653605783529182
14.0805,11.384823018831858
14.085,11.312225410613227
14.0895,11.06010572848333
14.094,10.97036037969989
14.0985,10.740377337641515
14.103,10.628074352995988
14.1075,10.444706110031726
14.112,10.324146406493787
14.1165,10.324146406493787
14.121,10.066537311427155
14.1255,10.066537311427155
14.13,9.863521991304614
14.1345,9.863521991304614
14.139,9.802063449353136
14.1435,9.670425031596656
14.148,9.608460873017306
14.1525,9.45490186944585
14.157,9.39902053323404
14.1615,9.226376214009745
14.166,9.231741924386023
14.1705,9.066702857298555
14.175,9.089725751010725
14.1795,8.942154909662582
14.184,8.942154909662582
14.1885,8.836563957863882
14.193,8.836563957863882
14.1975,8.864035399501189
14.202,8.740102905275204
14.2065,8.757453824259276
14.211,8.640137903392556
14.2155,8.659168825545047
14.22,8.55406199439149
14.2245,8.59105840943604
14.229,8.498826141162963
14.2335,8.543730237446434
14.238,8.4661372994468
14.2425,8.52327165422582
14.247,8.497272870473001
14.2515,8.497272870473001
14.256,8.538184915950925
14.2605,8.538184915950925
14.265,8.599777425309618
14.2695,8.554819957167325
14.274,8.611378473075062
14.2785,8.584435786443361
14.283,8.640894963184065
14.2875,8.637958788319969
14.292,8.707891256590147
14.2965,8.713867730611199
14.301,8.780014129641327
14.3055,8.795940938556484
14.31,8.82860643855243
14.3145,8.853618279152736
14.319,8.853618279152736
14.3235,8.873636682929979
14.328,8.873636682929979
14.3325,8.858489037015937
14.337,8.873900946895965
14.3415,8.854001720530757
14.346,8.881115064897777
14.3505,8.846030651421797
14.355,8.88874187043166
14.3595,8.8607016683043
14.364,8.887686444972934
14.3685,8.878545968868316
14.373,8.933899661660012
14.3775,8.93407930894887
14.382,8.980373345980485
14.3865,8.980373345980485
14.391,8.99425214045842
14.3955,9.047184134767907
14.4,9.063885978970182
14.4045,9.099911964833883
14.409,9.09267573427122
14.4135,9.106151021766236
14.418,9.06889873393893
14.4225,9.048786256000152
14.427,9.023438192361786
14.4315,9.018272978947216
14.436,8.981331022331577
14.4405,8.969509063157208
14.445,8.930427108858728
14.4495,8.920670531291972
14.454,8.920670531291972
14.4585,8.856306583046836
14.463,8.862071371844946
14.4675,8.82296461044171
14.472,8.833698055874274
14.4765,8.821980078947458
14.481,8.83998569358301
14.4855,8.843238738100494
14.49,8.852005596900913
14.4945,8.848567645988414
14.499,8.846644677863386
14.5035,8.83117666459113
14.508,8.835665789665192
14.5125,8.806792984454141
14.517,8.806792984454141
14.5215,8.823749834794908
14.526,8.770184947649629
14.5305,8.779742029497529
14.535,8.7324496225175
14.5395,8.722546279732049
14.544,8.69690422794858
14.5485,8.664347012829172
14.553,8.6517714995589
14.5575,8.601473802073661
14.562,8.596926730481671
14.5665,8.596926730481671
14.571,8.538391058577103
14.5755,8.459711513031648
14.58,8.459711513031648
14.5845,8.492552300039906
14.589,8.453147036030717
14.5935,8.453147036030717
14.598,8.336737812068824
14.6025,8.40578832693755
14.607,8.24987475955413
14.6115,8.332409505894923
14.616,8.224640099136304
14.6205,8.330731152392191
14.625,8.289172305410565
14.6295,8.394505021589659
14.634,8.357545315074765
14.6385,8.461713886275774
14.643,8.461713886275774
14.6475,8.483659141497624
14.652,8.483659141497624
14.6565,8.472306043116362
14.661,8.472306043116362
14.6655,8.258448648587683
14.67,8.345713731397467
14.6745,8.043315070640919
14.679,8.074076625519647
14.6835,7.744127266522698
14.688,7.7454773248702535
14.6925,7.412986111160705
14.697,7.384588463083552
14.7015,7.065087367934312
14.706,7.0926624235363045
14.7105,7.0926624235363045
14.715,6.8720061554683065
14.7195,6.8720061554683065
14.724,6.674034479766961
14.7285,6.674034479766961
14.733,6.5934916883626435
14.7375,6.57556219775811
14.742,6.549314231305156
14.7465,6.511216347242973
14.751,6.517531144570981
14.7555,6.498735760175931
14.76,6.513042473699791
14.7645,6.461106432230461
14.769,6.461106432230461
14.7735,6.38519617973926
14.778,6.38519617973926
14.7825,6.312226879192119
14.787,6.312226879192119
14.7915,6.176094062687904
14.796,6.159159185310992
14.8005,5.999281341617775
14.805,6.072604856455302
14.8095,5.883584961052611
14.814,5.960235594308386
14.8185,5.740934715342172
14.823,5.788939401418468
14.8275,5.533803164803455
14.832,5.615949644855035
14.8365,5.615949644855035
14.841,5.433326347305084
14.8455,5.433326347305084
14.85,5.3700812769865305
14.8545,5.3700812769865305
14.859,5.481705884381484
14.8635,5.481705884381484
14.868,5.183378853694826
14.8725,5.707747699585126
14.877,5.41581934710978
14.8815,6.008221603753631
14.886,5.699558401255947
14.8905,6.415107508306727
14.895,6.415107508306727
14.8995,6.908308865432647
14.904,6.908308865432647
14.9085,7.469933443800803
14.913,7.469933443800803
14.9175,8.073425986269946
14.922,8.073425986269946
14.9265,8.710747824058513
14.931,8.710747824058513
14.9355,8.407218585343553
14.94,9.366616757720022
14.9445,9.366616757720022
14.949,10.06986942722621
14.9535,9.792206778201535
14.958,10.793432950995799
14.9625,10.793432950995799
14.967,11.584919703006415
14.9715,11.584919703006415
14.976,12.429058913310511
14.9805,12.429058913310511
14.985,13.300803921430713
14.9895,13.300803921430713
14.994,14.182127589284073
14.9985,14.182127589284073
15.003,13.954003040884372
15.0075,15.038600460647547
15.012,14.765090971443563
15.0165,15.740816894612589
15.021,15.740816894612589
15.0255,16.31349560556421
15.03,16.31349560556421
15.0345,17.00287855780208
15.039,17.00287855780208
15.0435,17.735961019846904
15.048,17.735961019846904
15.0525,18.43651320137851
15.057,18.43651320137851
15.0615,18.460454952696743
15.066,19.246132631612564
15.0705,20.204232155966917
15.075,20.204232155966917
15.0795,20.21052093849396
15.084,21.107475532059343
15.0885,21.107475532059343
15.093,21.796156659764893
15.0975,21.796156659764893
15.102,22.41593949308537
15.1065,22.41593949308537
15.111,23.020097748101197
15.1155,23.020097748101197
15.12,23.64452611976869
15.1245,23.64452611976869
15.129,24.379505944968667
15.1335,24.379505944968667
15.138,24.35864936407225
15.1425,25.12013500792004
15.147,25.12013500792004
15.1515,25.816413748092696
15.156,25.816413748092696
15.1605,26.42852106226565
15.165,26.42852106226565
15.1695,26.925286086870898
15.174,26.925286086870898
15.1785,27.332217486474377
15.183,27.332217486474377
15.1875,27.620727156597262
15.192,27.620727156597262
15.1965,27.918376447717538
15.201,27.918376447717538
15.2055,28.238350014176383
15.21,28.238350014176383
15.2145,28.238350014176383
15.219,28.65554618835663
15.2235,28.65554618835663
15.228,29.11698530928383
15.2325,29.11698530928383
15.237,29.534304197638264
15.2415,29.534304197638264
15.246,29.89546769608379
15.2505,29.89546769608379
15.255,30.281546735714652
15.2595,30.281546735714652
15.264,30.65591491885691
15.2685,30.65591491885691
15.273,30.65591491885691
15.2775,31.08085150791167
15.282,31.08085150791167
15.2865,31.45631133033576
15.291,31.45631133033576
15.2955,31.852902647907726
15.3,31.852902647907726
15.3045,32.451407794162
15.309,32.451407794162
15.3135,33.1106745429687
15.318,33.1106745429687
15.3225,33.827982781059475
15.327,33.827982781059475
15.3315,34.59562522283255
15.336,34.59562522283255
15.3405,35.130130030300634
15.345,35.34712070905651
15.3495,35.34712070905651
15.354,36.052962172538884
15.3585,36.052962172538884
15.363,36.752763163314064
15.3675,36.752763163314064
15.372,37.44614510040228
15.3765,37.44614510040228
15.381,38.1566901028382
15.3855,38.1566901028382
15.39,38.89748532298432
15.3945,38.89748532298432
15.399,39.48632628508776
15.4035,39.767418877168296
15.408,40.40654400134976
15.4125,40.6836869370767
15.417,40.6836869370767
15.4215,41.55993653000728
15.426,41.55993653000728
15.4305,42.40350374743142
15.435,42.40350374743142
15.4395,43.21042424803454
15.444,43.21042424803454
15.4485,44.11724740698243
15.453,44.11724740698243
15.4575,45.130680446677445
15.462,45.130680446677445
15.4665,45.54148347371204
15.471,46.066460201632964
15.4755,46.49683978693814
15.48,47.05080814961812
15.4845,47.681934930473126
15.489,48.1974370615972
15.4935,48.1974370615972
15.498,49.122985114572046
15.5025,49.122985114572046
15.507,49.898716062326265
15.5115,49.898716062326265
15.516,50.50860254227846
15.5205,50.50860254227846
15.525,50.83115780165356
15.5295,51.01304701435377
15.534,51.27737264977689
15.5385,51.421393897026114
15.543,51.633645103320724
15.5475,51.69676090744889
15.552,51.86173282369783
15.5565,51.882642782077944
15.561,51.882642782077944
15.5655,52.07984626540926
15.57,52.07984626540926
15.5745,52.233534673545975
15.579,52.233534673545975
15.5835,52.61115929161103
15.588,52.61115929161103
15.5925,52.81280296307848
15.597,52.8588524273212
15.6015,53.201158540518264
15.606,53.23658860825843
15.6105,53.5789842415454
15.615,53.63876740059461
15.6195,53.95858528518225
15.624,54.00698621078282
15.6285,54.00698621078282
15.633,54.339766120142286
15.6375,54.339766120142286
15.642,54.70351323092079
15.6465,54.70351323092079
15.651,55.059853109465436
15.6555,55.06547979054044
15.66,55.42186851259118
15.6645,55.413517870069626
15.669,55.76885857948414
15.6735,55.74253031628789
15.678,56.0580024555972
15.6825,56.012460882424705
15.687,56.29374437190712
15.6915,56.23555886402766
15.696,56.23555886402766
15.7005,56.41751027338404
15.705,56.41751027338404
15.7095,56.54936875900463
15.714,56.54936875900463
15.7185,56.72759663073237
15.723,56.66698525284067
15.7275,56.84210051713536
15.732,56.79688017970963
15.7365,56.97454100176239
15.741,56.967373646730586
15.7455,57.1422620941435
15.75,57.13217759245315
15.7545,57.295983015488346
15.759,57.294218833044866
15.7635,57.294218833044866
15.768,57.446707812513374
15.7725,57.446707812513374
15.777,57.38008260069092
15.7815,57.38008260069092
15.786,57.294270316862075
15.7905,57.25242284297378
15.795,57.12425935150779
15.7995,57.06864346281873
15.804,56.898205091999664
15.8085,56.799341909088845
15.813,56.602570942929944
15.8175,56.44385811535051
15.822,56.22838506125021
15.8265,56.05851099966474
15.831,56.05851099966474
15.8355,55.814990342750946
15.84,55.814990342750946
15.8445,55.54235424672686
15.849,55.37934400295891
15.8535,55.073061625354086
15.858,54.885763742843224
15.8625,54.542224622553725
15.867,54.287724005558296
15.8715,53.903944313952316
15.876,53.633598452823115
15.8805,53.159663055968466
